Aggres5,94.95,16.98,0.55,1.8
Aggres6,84.25,15.06,1.47,1.6
Aggres1,3.63,16.38,0.82,6.7
Aggres2,3.76,16.98,0.55,6.7
Ge1,4.25,19.21,0.26,6.7
Aggres3,3.34,15.06,1.47,6.7
Ge2,107.43,19.21,0.26,2.6
Aggres4,91.6,16.38,0.82,2.1
Aggres5,63.3,16.98,0.55,1.9
Aggres6,56.17,15.06,1.47,1.7
Aggres1,3.63,16.38,0.82,6.8
Aggres2,3.76,16.98,0.55,6.8
Ge1,4.25,19.21,0.26,6.8
Aggres3,3.34,15.06,1.47,6.8
Ge2,71.62,19.21,0.26,2.7
Aggres4,61.06,16.38,0.82,2.2
Aggres5,47.47,16.98,0.55,2.0
Aggres6,42.13,15.06,1.47,1.8
Aggres1,3.63,16.38,0.82,6.9
Aggres2,3.76,16.98,0.55,6.9
Ge1,4.25,19.21,0.26,6.9
Aggres3,3.34,15.06,1.47,6.9
Ge2,53.71,19.21,0.26,2.8
Aggres4,45.8,16.38,0.82,2.3
Aggres5,37.98,16.98,0.55,2.1
Aggres6,33.7,15.06,1.47,1.9
Aggres1,3.63,16.38,0.82,7.0
Aggres2,3.76,16.98,0.55,7.0
Ge1,4.25,19.21,0.26,7.0
Aggres3,3.34,15.06,1.47,7.0
Ge2,42.97,19.21,0.26,2.9
Aggres4,36.64,16.38,0.82,2.4
Aggres5,31.65,16.98,0.55,2.2
Aggres6,28.08,15.06,1.47,2.0
Aggres1,3.63,16.38,0.82,7.1
Aggres2,3.76,16.98,0.55,7.1
Ge1,4.25,19.21,0.26,7.1
Aggres3,3.34,15.06,1.47,7.1
Ge2,35.81,19.21,0.26,3.0
Aggres4,30.53,16.38,0.82,2.5
Aggres5,27.13,16.98,0.55,2.3
Aggres6,24.07,15.06,1.47,2.1
Aggres1,3.63,16.38,0.82,7.2
Aggres2,3.76,16.98,0.55,7.2
Ge1,4.25,19.21,0.26,7.2
Aggres3,3.34,15.06,1.47,7.2
Ge2,30.69,19.21,0.26,3.1
Aggres4,26.17,16.38,0.82,2.6
Aggres5,23.74,16.98,0.55,2.4
Aggres6,21.06,15.06,1.47,2.2
Aggres1,3.63,16.38,0.82,7.3
Aggres2,3.76,16.98,0.55,7.3
Ge1,4.25,19.21,0.26,7.3
Aggres3,3.34,15.06,1.47,7.3
Ge2,26.86,19.21,0.26,3.2
Aggres4,22.9,16.38,0.82,2.7
Aggres5,21.1,16.98,0.55,2.5
Aggres6,18.72,15.06,1.47,2.3
Aggres1,3.63,16.38,0.82,7.4
Aggres2,3.76,16.98,0.55,7.4
Ge1,4.25,19.21,0.26,7.4
Aggres3,3.34,15.06,1.47,7.4
Ge2,23.87,19.21,0.26,3.3
Aggres4,20.35,16.38,0.82,2.8
Aggres5,18.99,16.98,0.55,2.6
Aggres6,16.85,15.06,1.47,2.4
Aggres1,3.63,16.38,0.82,7.5
Aggres2,3.76,16.98,0.55,7.5
Ge1,4.25,19.21,0.26,7.5
Aggres3,3.34,15.06,1.47,7.5
Ge2,21.49,19.21,0.26,3.4
Aggres4,18.32,16.38,0.82,2.9
Aggres5,17.26,16.98,0.55,2.7
Aggres6,15.32,15.06,1.47,2.5
Aggres1,3.63,16.38,0.82,7.6
Aggres2,3.76,16.98,0.55,7.6
Ge1,4.25,19.21,0.26,7.6
Aggres3,3.34,15.06,1.47,7.6
Ge2,19.53,19.21,0.26,3.5
Aggres4,16.65,16.38,0.82,3.0
Aggres5,15.82,16.98,0.55,2.8
Aggres6,14.04,15.06,1.47,2.6
Aggres1,3.63,16.38,0.82,7.7
Aggres2,3.76,16.98,0.55,7.7
Ge1,4.25,19.21,0.26,7.7
Aggres3,3.34,15.06,1.47,7.7
Ge2,17.9,19.21,0.26,3.6
Aggres4,15.27,16.38,0.82,3.1
Aggres5,14.61,16.98,0.55,2.9
Aggres6,12.96,15.06,1.47,2.7
Aggres1,3.63,16.38,0.82,7.8
Aggres2,3.76,16.98,0.55,7.8
Ge1,4.25,19.21,0.26,7.8
Aggres3,3.34,15.06,1.47,7.8
Ge2,16.53,19.21,0.26,3.7
Aggres4,14.09,16.38,0.82,3.2
Aggres5,13.56,16.98,0.55,3.0
Aggres6,12.04,15.06,1.47,2.8
Aggres1,3.63,16.38,0.82,7.9
Aggres2,3.76,16.98,0.55,7.9
Ge1,4.25,19.21,0.26,7.9
Aggres3,3.34,15.06,1.47,7.9
Ge2,15.35,19.21,0.26,3.8
Aggres4,13.09,16.38,0.82,3.3
Aggres5,12.66,16.98,0.55,3.1
Aggres6,11.23,15.06,1.47,2.9
Aggres1,3.63,16.38,0.82,8.0
Aggres2,3.76,16.98,0.55,8.0
Ge1,4.25,19.21,0.26,8.0
Aggres3,3.34,15.06,1.47,8.0
Ge2,14.32,19.21,0.26,3.9
Aggres4,12.21,16.38,0.82,3.4
Aggres5,11.87,16.98,0.55,3.2
Aggres6,10.53,15.06,1.47,3.0
Aggres1,3.63,16.38,0.82,8.1
Aggres2,3.76,16.98,0.55,8.1
Ge1,4.25,19.21,0.26,8.1
Aggres3,3.34,15.06,1.47,8.1
Ge2,13.43,19.21,0.26,4.0
Aggres4,11.45,16.38,0.82,3.5
Aggres5,11.17,16.98,0.55,3.3
Aggres6,9.91,15.06,1.47,3.1
Aggres1,3.63,16.38,0.82,8.2
Aggres2,3.76,16.98,0.55,8.2
Ge1,4.25,19.21,0.26,8.2
Aggres3,3.34,15.06,1.47,8.2
Ge2,12.64,19.21,0.26,4.1
Aggres4,10.78,16.38,0.82,3.6
Aggres5,10.55,16.98,0.55,3.4
Aggres6,9.36,15.06,1.47,3.2
Aggres1,3.63,16.38,0.82,8.3
Aggres2,3.76,16.98,0.55,8.3
Ge1,4.25,19.21,0.26,8.3
Aggres3,3.34,15.06,1.47,8.3
Ge2,11.94,19.21,0.26,4.2
Aggres4,10.18,16.38,0.82,3.7
Aggres5,9.99,16.98,0.55,3.5
Aggres6,8.87,15.06,1.47,3.3
Aggres1,3.63,16.38,0.82,8.4
Aggres2,3.76,16.98,0.55,8.4
Ge1,4.25,19.21,0.26,8.4
Aggres3,3.34,15.06,1.47,8.4
Ge2,11.31,19.21,0.26,4.3
Aggres4,9.64,16.38,0.82,3.8
Aggres5,9.49,16.98,0.55,3.6
Aggres6,8.43,15.06,1.47,3.4
Aggres1,3.63,16.38,0.82,8.5
Aggres2,3.76,16.98,0.55,8.5
Ge1,4.25,19.21,0.26,8.5
Aggres3,3.34,15.06,1.47,8.5
Ge2,10.74,19.21,0.26,4.4
Aggres4,9.16,16.38,0.82,3.9
Aggres5,9.04,16.98,0.55,3.7
Aggres6,8.02,15.06,1.47,3.5
Aggres1,3.63,16.38,0.82,8.6
Aggres2,3.76,16.98,0.55,8.6
Ge1,4.25,19.21,0.26,8.6
Aggres3,3.34,15.06,1.47,8.6
Ge2,10.23,19.21,0.26,4.5
Aggres4,8.72,16.38,0.82,4.0
Aggres5,8.63,16.98,0.55,3.8
Aggres6,7.66,15.06,1.47,3.6
Aggres1,3.63,16.38,0.82,8.7
Aggres2,3.76,16.98,0.55,8.7
Ge1,4.25,19.21,0.26,8.7
Aggres3,3.34,15.06,1.47,8.7
Ge2,9.77,19.21,0.26,4.6
Aggres4,8.33,16.38,0.82,4.1
Aggres5,8.26,16.98,0.55,3.9
Aggres6,7.33,15.06,1.47,3.7
Aggres1,3.63,16.38,0.82,8.8
Aggres2,3.76,16.98,0.55,8.8
Ge1,4.25,19.21,0.26,8.8
Aggres3,3.34,15.06,1.47,8.8
Ge2,9.34,19.21,0.26,4.7
Aggres4,7.96,16.38,0.82,4.2
Aggres5,7.91,16.98,0.55,4.0
Aggres6,7.02,15.06,1.47,3.8
Aggres1,3.63,16.38,0.82,8.9
Aggres2,3.76,16.98,0.55,8.9
Ge1,4.25,19.21,0.26,8.9
Aggres3,3.34,15.06,1.47,8.9
Ge2,8.95,19.21,0.26,4.8
Aggres4,7.63,16.38,0.82,4.3
Aggres5,7.6,16.98,0.55,4.1
Aggres6,6.74,15.06,1.47,3.9
Aggres1,3.63,16.38,0.82,9.0
Aggres2,3.76,16.98,0.55,9.0
Ge1,4.25,19.21,0.26,9.0
Aggres3,3.34,15.06,1.47,9.0
Ge2,8.59,19.21,0.26,4.9
Aggres4,7.33,16.38,0.82,4.4
Aggres5,7.3,16.98,0.55,4.2
Aggres6,6.48,15.06,1.47,4.0
Aggres1,3.63,16.38,0.82,9.1
Aggres2,3.76,16.98,0.55,9.1
Ge1,4.25,19.21,0.26,9.1
Aggres3,3.34,15.06,1.47,9.1
Ge2,8.26,19.21,0.26,5.0
Aggres4,7.05,16.38,0.82,4.5
Aggres5,7.03,16.98,0.55,4.3
Aggres6,6.24,15.06,1.47,4.1
Aggres1,3.63,16.38,0.82,9.2
Aggres2,3.76,16.98,0.55,9.2
Ge1,4.25,19.21,0.26,9.2
Aggres3,3.34,15.06,1.47,9.2
Ge2,7.96,19.21,0.26,5.1
Aggres4,6.78,16.38,0.82,4.6
