car_name,speed,safe_distance,reaction_time,stopping_time
AggressiveCar1,10.0,14.79,0.3,1.48
AggressiveCar3,10.0,13.95,0.3,1.4
AggressiveCar5,10.0,14.74,0.3,1.47
AggressiveCar7,10.0,14.36,0.3,1.44
AggressiveCar11,10.0,13.74,0.3,1.37
AggressiveCar13,9.9,14.57,0.3,1.47
AggressiveCar1,10.0,13.56,0.3,1.36
AggressiveCar3,10.0,14.38,0.3,1.44
AggressiveCar5,10.0,14.2,0.3,1.42
AggressiveCar7,10.0,14.61,0.3,1.46
AggressiveCar11,10.0,14.71,0.3,1.47
AggressiveCar13,10.0,13.66,0.3,1.37
AggressiveCar1,10.0,14.71,0.3,1.47
AggressiveCar3,10.0,14.76,0.3,1.48
AggressiveCar5,10.0,14.33,0.3,1.43
AggressiveCar7,10.0,13.98,0.3,1.4
AggressiveCar11,10.0,13.65,0.3,1.36
AggressiveCar13,10.0,13.69,0.3,1.37
AggressiveCar1,10.0,14.56,0.3,1.46
AggressiveCar3,10.0,14.45,0.3,1.44
AggressiveCar5,10.0,14.15,0.3,1.42
AggressiveCar7,10.0,14.43,0.3,1.44
AggressiveCar11,10.0,13.49,0.3,1.35
AggressiveCar13,10.0,14.32,0.3,1.43
AggressiveCar1,10.0,14.72,0.3,1.47
AggressiveCar3,10.0,14.12,0.3,1.41
AggressiveCar5,10.0,14.55,0.3,1.46
AggressiveCar7,10.0,14.2,0.3,1.42
AggressiveCar11,10.0,13.76,0.3,1.38
AggressiveCar13,10.0,14.62,0.3,1.46
AggressiveCar1,10.0,14.65,0.3,1.47
AggressiveCar3,10.0,14.02,0.3,1.4
AggressiveCar5,10.0,14.58,0.3,1.46
AggressiveCar7,10.0,14.48,0.3,1.45
AggressiveCar11,10.0,13.63,0.3,1.36
AggressiveCar13,10.0,14.55,0.3,1.46
AggressiveCar1,10.0,14.14,0.3,1.41
AggressiveCar3,10.0,14.06,0.3,1.41
AggressiveCar5,10.0,13.69,0.3,1.37
AggressiveCar7,10.0,13.7,0.3,1.37
AggressiveCar11,10.0,14.23,0.3,1.42
AggressiveCar13,10.0,14.73,0.3,1.47
