car_name,speed,safe_distance,reaction_time,time
GentleCar1,3.44,15.52,0.28,11.2
GentleCar1,3.79,17.13,0.13,11.2
GentleCar1,3.79,17.13,0.13,8.2
GentleCar1,3.44,15.52,0.28,7.4
GentleCar1,43.99,15.73,0.17,1.6
GentleCar1,3.9,17.62,0.22,0.9
GentleCar1,3.44,15.52,0.28,11.3
GentleCar1,3.79,17.13,0.13,11.3
GentleCar1,3.79,17.13,0.13,8.3
GentleCar1,3.44,15.52,0.28,7.5
GentleCar1,35.19,15.73,0.17,1.7
GentleCar1,3.9,17.62,0.22,1.0
GentleCar1,3.44,15.52,0.28,11.4
GentleCar1,3.79,17.13,0.13,11.4
GentleCar1,3.79,17.13,0.13,8.4
GentleCar1,3.44,15.52,0.28,7.6
GentleCar1,29.33,15.73,0.17,1.8
GentleCar1,3.9,17.62,0.22,1.1
GentleCar1,3.44,15.52,0.28,11.5
GentleCar1,3.79,17.13,0.13,11.5
GentleCar1,3.79,17.13,0.13,8.5
GentleCar1,3.44,15.52,0.28,7.7
GentleCar1,25.14,15.73,0.17,1.9
GentleCar1,3.9,17.62,0.22,1.2
GentleCar1,3.44,15.52,0.28,11.6
GentleCar1,3.79,17.13,0.13,11.6
GentleCar1,3.79,17.13,0.13,8.6
GentleCar1,3.44,15.52,0.28,7.8
GentleCar1,22.0,15.73,0.17,2.0
GentleCar1,3.9,17.62,0.22,1.3
GentleCar1,3.44,15.52,0.28,11.7
GentleCar1,3.79,17.13,0.13,11.7
GentleCar1,3.79,17.13,0.13,8.7
GentleCar1,3.44,15.52,0.28,7.9
GentleCar1,19.55,15.73,0.17,2.1
GentleCar1,3.9,17.62,0.22,1.4
GentleCar1,3.44,15.52,0.28,11.8
GentleCar1,3.79,17.13,0.13,11.8
GentleCar1,3.79,17.13,0.13,8.8
GentleCar1,3.44,15.52,0.28,8.0
GentleCar1,17.6,15.73,0.17,2.2
GentleCar1,3.9,17.62,0.22,1.5
GentleCar1,3.44,15.52,0.28,11.9
GentleCar1,3.79,17.13,0.13,11.9
GentleCar1,3.79,17.13,0.13,8.9
GentleCar1,3.44,15.52,0.28,8.1
GentleCar1,16.0,15.73,0.17,2.3
GentleCar1,3.9,17.62,0.22,1.6
GentleCar1,3.44,15.52,0.28,12.0
GentleCar1,3.79,17.13,0.13,12.0
GentleCar1,3.79,17.13,0.13,9.0
GentleCar1,3.44,15.52,0.28,8.2
GentleCar1,14.66,15.73,0.17,2.4
GentleCar1,3.9,17.62,0.22,1.7
